source,id,name,businessName,title,sector,subSector,industry,location,district,address,phone,email,emails,website,score,enrichmentLevel,validationStatus,whatsapp,review_count,review_rating,latitude,longitude,place_id,socialLinks,slug,createdAt
google_maps,,,,Air Sea Freighters Limited (ASF),,,,,,"Office, Old FERMA, After, 31 Okemesi Crescent, Garki, Abuja, Federal Capital Territory",0704 792 0130,,,http://www.airseafreightersltd.com/,,,,,3,4.700000,9.033633,7.502181,ChIJZ0XC_XoLThARG1K-DfC7_mQ,,,
google_maps,,,,Pearl 12-77 Limited,,,,,,"SUITE 207B, SAMFA PLAZA,, PLOT 2055, NDOLA CRESCENT, OPPOSITE OLD CAC BUILDING, OFF GRAND IBRO HOTEL, WUSE ZONE 5., ABUJA MUNICIPAL AREA COUNCIL, Abuja 900288, Federal Capital Territory",0802 373 3197,,,,,,,,0,0.000000,9.059126,7.456233,ChIJ-2Sfc4sLThARKUgH2OlEBvk,,,
google_maps,,,,Valgee Transport Services,,,,,,"Riverplate Park, Central Area, Central Business District, Abuja 900211, Federal Capital Territory",0806 088 5322,,,http://valgee.com/,,,,,324,4.400000,9.067756,7.490802,ChIJr3YVH_cKThAReFDINJRX0EY,,,
google_maps,,,,Route Flow Shipping,,,,,,"Plot 334 Constitution Ave, Central Business Dis, Abuja 900103, Federal Capital Territory",0812 971 9834,,,https://routeflow.mystrikingly.com/,,,,,0,0.000000,9.049286,7.474964,ChIJpfUrzSkLThAR5y5tJ1Z-x7w,,,
google_maps,,,,Okpasvip Logistics and Transport Ltd,,,,,,"Nyat Plaza, No 62 Tafawa Balewa Way, Garki, AMAC 976411, Federal Capital Territory",0803 601 2714,,,https://okpasviplogistic.com/,,,,,6,5.000000,9.045518,7.494821,ChIJgbs8RQ4LThARyrwIOx15ns8,,,
google_maps,,,,Seko International Logistics,,,,,,"Local Government, No 95 Ameh Oboni Street. Idah, Abuja, Federal Capital Territory",0915 617 3235,,,,,,,,0,0.000000,9.040390,7.492570,ChIJ2XVJ3hsLThARKdpt6MQ9-pw,,,
google_maps,,,,Cargo Ltd.,,,,,,"20 Ndola Cres, Wuse, Abuja 904101, Federal Capital Territory",,,,,,,,,0,0.000000,9.059808,7.454700,ChIJF-GBXiMLThARvZzBfOMQW_4,,,
google_maps,,,,PNC INNOVATION FORTUNE EXCHANGE CARGO AND LOGISTICS,,,,,,"Block G13, PNC INNOVATION FORTUNE EXCHANGE CARGO AND LOGISTICS, Emab Plaza, Wuse 2, Abuja 900282, Federal Capital Territory",0803 205 5259,,,,,,,,0,0.000000,9.084803,7.470691,ChIJ74rHZP0LThARKkXEfPvql4w,,,
google_maps,,,,Cargo Africa,,,,,,"23 buchi road, off gwagalada FCT, Central Business Dis, Abuja 900103, Federal Capital Territory",,,,,,,,,1,5.000000,9.050299,7.470101,ChIJcdFO_iULThAR0_4B4QH52Ps,,,
google_maps,,,,ABC Cargo Express,,,,,,"plot 1850 Cadestral Zone 807, Near Mabuashi modern market Jahi, Katampe District, Abuja, Federal Capital Territory",0814 255 2445,,,http://www.abccargoxpress.com/,,,,,266,3.700000,9.102951,7.447936,ChIJi4G0vrYKThARsXjWBEitsgQ,,,
google_maps,,,,KJ cargo and logistics,,,,,,"29 Adebayo Adedeji Cres, Utako, Abuja 900108, Federal Capital Territory",0908 354 3353,,,https://www.kjcargologistics.com.ng/,,,,,0,0.000000,9.070813,7.441441,ChIJJYfHxjgLThAR3b1SdD54hQI,,,
google_maps,,,,SpeedyShip Cargo Logistics Services,,,,,,"zone B2, Durumi 1, SpeedyShip Cargo Logistics Services, AP Fuel Station, Gudu district, The African Church, Cadastral, Road, District, Abuja 900001, Federal Capital Territory",0906 042 6510,,,,,,,,1,5.000000,9.084854,7.491437,ChIJA3da3Z8LThARyNo4sdzb_3Y,,,
google_maps,,,,Action Express and Logistics Limited,,,,,,"Plot 1340 Aminu Kano Cres, Wuse 2, Abuja 900103, Federal Capital Territory",0905 295 9885,,,,,,,,2,3.000000,9.074014,7.470328,ChIJpcbw7bALThAR7cXsNTicc3g,,,
google_maps,,,,Cargo Speed Air Limited,,,,,,"153, Cargo Speed Air Limited, 11 Adetokunbo Ademola Cres, Wuse, Abuja 904101, Federal Capital Territory",0809 321 1595,,,,,,,,0,0.000000,9.069591,7.479824,ChIJh-xe3P8KThARViZ89tFRbXo,,,
google_maps,,,,Haulage And Relocations Logistics Limited,,,,,,"Suite No. 214, Anbeez Plaza, Plot No. 15, Opposite Cac, Ndola Cres, Abuja, Federal Capital Territory",0802 328 0808,,,,,,,,2,3.000000,9.059239,7.454478,ChIJ325mQiMLThARoSlHXpzJmqw,,,
google_maps,,,,Unity Haulage Company Nig Ltd,,,,,,"G013 Transpharm Plaza Opp Jabi park, Jabi, Abuja, Federal Capital Territory",0806 953 2334,,,,,,,,38,3.400000,9.063410,7.431551,ChIJvz4CQdF0ThARh-wBzbAaeEI,,,
google_maps,,,,Ifesinachi Transport Co.,,,,,,"No. 22 A.E. Ekukinam St, Utako, Abuja 900108, Federal Capital Territory",0817 484 8775,,,,,,,,159,3.400000,9.066882,7.441303,ChIJhzj3qysLThARluB-TXdO1AE,,,
google_maps,,,,GUO Transport - Utako,,,,,,"Gouba Plaza, 15 A.E. Ekukinam St, Utako, Abuja 900108, Federal Capital Territory",,,,https://www.guotransport.com/,,,,,3184,4.000000,9.066589,7.442699,ChIJqampzysLThARDCRCIlLKogg,,,
google_maps,,,,Federal Urban Mass Transport Agency,,,,,,"Zone 6, Federal Urban Mass Transport Agency, 10 Lusaka St, Zone 6, Abuja 904101, Federal Capital Territory",0916 684 9441,,,,,,,,1,5.000000,9.070363,7.457168,ChIJl2fCn20LThAR4h-ybd3YJYM,,,
google_maps,,,,Topmovers logistics,,,,,,"No 6 Magaza close, behind Directorate of Road Traffic Services, Mabushi, Mabuchi 900108, Federal Capital Territory",0703 103 8456,,,https://topmoverslogistics.com.ng/,,,,,11,4.600000,9.079190,7.447432,ChIJre4j1uULThAREPRbapjVNks,,,
google_maps,,,,Akwa Ibom Transport Company Jabi,,,,,,"354 Solomon Lar road, Jabi, Abuja 900108, Federal Capital Territory",0916 684 9441,,,,,,,,55,3.900000,9.068764,7.433024,ChIJD5hK59V0ThAReWi694VkHjs,,,
google_maps,,,,Imo Transport Company,,,,,,"3C9W+4HW Imo Transport Company, Utako, Abuja 900108, Federal Capital Territory",,,,,,,,,9,3.900000,9.067851,7.446440,ChIJT1bgFE4LThAR9p6rsaIr0n8,,,
google_maps,,,,Autostar Executive Shuttle,,,,,,"IDE Shopping Plaza, 484 Obafemi Awolowo Wy, District, Abuja, Federal Capital Territory",0806 636 9007,,,,,,,,276,3.900000,9.068251,7.442262,ChIJnzGJAykLThARFYioZ8EMwyA,,,
google_maps,,,,Otra Nigeria Limited (otra.ng),,,,,,"Suite FF 11, Otra Nigeria Limited (otra.ng), Anafara plaza, Anafara'a plaza, 1st Avenue, Gwarinpa, Abuja 900108, Federal Capital Territory",0701 129 1948,,,https://linktr.ee/otranigeria,,,,,30,4.800000,9.089133,7.408565,ChIJG4tXsNZ0ThARb695x3vA48g,,,
google_maps,,,,Ascent Transport Management (ATM),,,,,,"plot 482 Obafemi Awolowo Wy, Utako, Abuja 900211, Federal Capital Territory",0903 385 6469,,,http://www.atmnigeria.com/,,,,,140,4.200000,9.068575,7.441705,ChIJAcJ55P0LThAR-Myr2d2FPCY,,,
google_maps,,,,5 STAR TRANSPORT SERVICES,,,,,,"Suite E04, Kenuj O² Mall, Kaura District, Abuja 900102, Federal Capital Territory",0813 107 9877,,,https://www.5startransport.com.ng/,,,,,32,4.500000,9.012889,7.454045,ChIJRWhLxGJzThARke6HldFcd04,,,
google_maps,,,,Ody Logistics & Transport,,,,,,"Transcorp Hilton Hotel ( C/O, Maitama, Abuja 904101, Federal Capital Territory",0705 467 8068,,,https://odylogisticstransport.com/,,,,,51,5.000000,9.074285,7.494981,ChIJlz6k2u4LThARajsyKs414wQ,,,
google_maps,,,,Greener Line Transport Limited,,,,,,"Ide Plaza, Plot 484, Ajose Adeogun St, Utako, Federal Capital Territory",0703 007 9702,,,,,,,,181,3.800000,9.068951,7.442313,ChIJ5WNDPCoLThAReM9vCFaUimg,,,
google_maps,,,,Chisco Transport Nigeria Limited,,,,,,"11 A E Ekukinam Street Abuja, Utako, District, Federal Capital Territory",0805 577 5600,,,,,,,,8,3.000000,9.066645,7.443248,ChIJFYk2mfULThARJ7Dndl9m6fM,,,
google_maps,,,,Crosss Country Transport,,,,,,"3C8Q+4WX Crosss Country Transport, around alibro atrium, Dan Suleiman, Utako, Abuja 900108, Federal Capital Territory",0805 555 5595,,,,,,,,205,3.400000,9.065369,7.439857,ChIJF2uGEysLThARkoMQRjvcJyI,,,
google_maps,,,,Jevas wheels Transport,,,,,,"Area 10, Jevas wheels Transport, Protocol garden and event centre, Olusegun Obasanjo Wy, area 10, Abuja 904101, Federal Capital Territory",0802 644 1783,,,,,,,,5,3.000000,9.054950,7.459537,ChIJvaTcCzQLThARmSV_ODsneNg,,,
google_maps,,,,"AGS Worldwide Movers - Nigeria, Abuja",,,,,,"Plot 1254, Cadastral Zone B11, AGS Worldwide Movers - Nigeria, Abuja, Kaura, Abuja 900103, Federal Capital Territory",0707 477 0777,,,http://www.agsmovers.com/branches/africa/nigeria/abuja,,,,,47,4.600000,9.009213,7.447327,ChIJryPyyrAMThARCH2XlJwhjMg,,,
google_maps,,,,Idabo Moving and Storage Abuja,,,,,,"812 Cadestral Zone BII, Kaura District, Abuja 900103, Federal Capital Territory",0912 555 5581,,,https://www.idabo.ng/,,,,,67,5.000000,8.995913,7.435358,ChIJfULzAwkookYR_FDFhBtovus,,,
google_maps,,,,MOVER.NG - Moving Company in Abuja,,,,,,"War College, 9 Ajaokuta St, Gwarinpa, Abuja 900103, Federal Capital Territory",0916 001 5050,,,,,,,,0,0.000000,9.033410,7.476950,ChIJyy59jMULThARVsdMgk80U5A,,,
google_maps,,,,"Conote Services Limited - Moving Company Africa, International moving Company, Logistics Services, Corporate Relocation",,,,,,"26 Anambra Crescent, Sun City Estate Galadimawa, District, Abuja, Federal Capital Territory",0803 367 9257,,,http://www.conoteservices.com/,,,,,20,4.900000,8.987685,7.435696,ChIJUd1vsJgLThAR_a6G1YPF6mQ,,,
google_maps,,,,Conote Services Limited,,,,,,"37 Main Street Suncity Ganagimawa, Garki, Abuja, Federal Capital Territory 900107, Federal Capital Territory",0803 367 9257,,,http://www.conoteservices.com/,,,,,15,4.600000,8.993871,7.433559,ChIJdQoAkY0LThARdFsCkADqvIk,,,
google_maps,,,,Asfranz Movers & Packaging,,,,,,"Suite 107, Asfranz Movers & Packaging, Nawa Complex, Kado, Abuja 900108, Federal Capital Territory",0803 200 2691,,,http://www.asfranzmovers.com/,,,,,10,4.200000,9.088689,7.429238,ChIJM0M-eUALThAR_x1fkeLtm4o,,,
google_maps,,,,letmoveit.ng,,,,,,"Shopping Plaza, 37 Hillcrest, Lokogoma, Abuja, Federal Capital Territory",0913 379 3916,,,http://letmoveit.ng/,,,,,5,4.200000,9.067028,7.462721,ChIJgZA9GksLThARGGLBFrHrBQk,,,
google_maps,,,,Abuja Delivery Van,,,,,,"Boya Place, A6 Ameh Ebute St, Wuye, Abuja 900108, Federal Capital Territory",0915 636 8936,,,https://api.whatsapp.com/message/B2YZDLNHOYX3K1?autoload=1&app_absent=0,,,,,13,4.900000,9.049715,7.435899,ChIJlSDMTRELThARaEl0purDKiI,,,
google_maps,,,,Swift City Movers Nigeria Limited,,,,,,"Garki Mall, 47 Damaturu Cres, off Ahmadu Bello Way, Garki, Abuja 900242, Federal Capital Territory",0703 091 6330,,,https://www.swiftcitymovers.com.ng/,,,,,8,4.400000,9.026814,7.493903,ChIJ1ay7jYgLThAR24mcLo3HVIU,,,
google_maps,,,,OLIPHONIC MOVERS /CLEANING,,,,,,"estate, 21 C Cl, Kado, Abuja 900108, Federal Capital Territory",0803 352 0380,,,https://www.oliphonicmovers.com/,,,,,11,5.000000,9.080735,7.414898,ChIJG2HhAKJ1ThARjGHQOFf1YwM,,,
google_maps,,,,Pack Me Moving Company,,,,,,"Ste 29, Pack Me Moving Company, Tolse Plaza, 4 Franca Afegbua Cres, off Apo legislative quarters, Apo, Abuja 900110, Federal Capital Territory",0708 227 1319,,,,,,,,0,0.000000,9.000426,7.481814,ChIJWWGkeF8MThARgwq8c6BYfcg,,,
google_maps,,,,Alele Movers,,,,,,"Biltmore Homes Estate, 9 Tunis St, Galadimawa 900107, Federal Capital Territory",0811 110 7037,,,https://alelemovers.ng/,,,,,32,5.000000,8.979293,7.430979,ChIJj-3KAQXjMEgRg2dZ15RCKUw,,,
google_maps,,,,INTER-LINK Moving & Storage Limited,,,,,,"Dan Ziyal Plaza, B1 Olusegun Obasanjo Wy, Central Business District, Abuja 904101, Federal Capital Territory",0803 360 2504,,,http://interlinkmoving.com/,,,,,0,0.000000,9.054597,7.470500,ChIJqd7A2BELThARszm3fJkbjug,,,
google_maps,,,,XPEDIENT PASSIONATE MOVERS,,,,,,"Ste 109, XPEDIENT PASSIONATE MOVERS, GCL Plaza, Ndjamena Street, wuse 2, Abuja 904101, Federal Capital Territory",0906 917 3643,,,,,,,,1,5.000000,9.080921,7.464340,ChIJJ4irpugKThAR_f5xpQEY51g,,,
google_maps,,,,8BM,,,,,,"Ibrahim Babangida Blvd, Maitama, Abuja 904101, Federal Capital Territory",0708 103 0000,,,http://8bmfreight.com/,,,,,19,4.800000,9.087177,7.498267,ChIJbyc4J910ThARvqoc6qdC3OY,,,
google_maps,,,,EMG haulage,,,,,,"5 Ado J. G. Muhammad Cres, Kado, Jahi 900107, Federal Capital Territory",0803 896 9036,,,http://emghaulage.site/,,,,,3,5.000000,9.094468,7.421927,ChIJI1HY4GzFMiERsUmCxK0nNZ8,,,
google_maps,,,,Abuja crane hire,,,,,,"Kukwaba, Abuja 900108, Federal Capital Territory",0816 984 9864,,,https://wa.me/2348087627650,,,,,12,4.500000,9.026286,7.452314,ChIJt2bLqEwLThAROtllpTqF-hA,,,
google_maps,,,,NIGERIAN SINOTRUCKS LTD - ABUJA,,,,,,"NIPCO Filing Station, District, Kuchingoro, Plot 547 Airport Rd, Kukwaba, Abuja 900107, Federal Capital Territory",0808 213 1841,,,https://sinotrucknigeria.com/,,,,,6,4.800000,9.016228,7.423027,ChIJmzQchrJzThARo6NMaZu_9tU,,,
google_maps,,,,Bowmenn,,,,,,"Plot 8 & 9 ICS Dr, Jabi, AMAC 900211, Federal Capital Territory",0916 677 0000,,,http://bowtrucks.com/,,,,,7,4.700000,9.057394,7.411646,ChIJrboQFnZ1ThARlyxWmFfUHqc,,,
google_maps,,,,OilBird Nig. Limited (Logistics),,,,,,"Old Tipper Garage, Along Kubwa Express way, opp. NEPA Katampe, Abuja 901101, Federal Capital Territory",0703 450 6028,,,,,,,,8,5.000000,9.112275,7.482310,ChIJNQJcG3YLThARaCb33rnsNsg,,,
google_maps,,,,MNE Translogistics,,,,,,"A3 PTF Estate, Cairo Cres, Wuse 2, Abuja 904101, Federal Capital Territory",0909 666 2019,,,https://mnetranslogistics.com/,,,,,0,0.000000,9.074761,7.482602,ChIJXU601UcLThARkIeR0G9wNbs,,,
google_maps,,,,Eaglenet Logistic Services Limited,,,,,,"Carlin Concept Complex, Plot 1483, KM 27, Umaru Musa Yar'Adua Way, Airport Rd, Abuja, Federal Capital Territory",0810 557 0699,,,http://eaglenetnigeria.com/,,,,,12,5.000000,8.942938,7.319771,ChIJ6bXmAFELThARlGGd3njXvoY,,,
google_maps,,,,BMAX Global - Hire a Driver,,,,,,"Suite F114 Haramani Plaza Plot 873 Shettima Ali Monguno Crescent Utako District, Abuja 900211, Federal Capital Territory",0809 457 1714,,,http://www.bmaxglobal.com.ng/,,,,,1,1.000000,9.060985,7.447213,ChIJYQTT-foLThARU1W7C8z6ctI,,,
google_maps,,,,VEROFORT LOGISTICS,,,,,,"Oando Services Station, Plot 963, Koko Abubakar Street, Olu Awotesu St, AMAC, Abuja, Federal Capital Territory",0703 509 7272,,,http://verofortlogistics.com/,,,,,3,4.700000,9.080999,7.399598,ChIJif1Xg_l1ThAR5HEwtZKm99o,,,
google_maps,,,,SPACE MOVERS LOGISTIC SERVICE LTD,,,,,,"Guzape Mall, Bala Mohammed Way, Gudu, Abuja 900100, Federal Capital Territory",0805 940 8090,,,,,,,,0,0.000000,9.013189,7.505076,ChIJZ3w-ojkNThARFryTLhCU4D8,,,
google_maps,,,,Chevix Haulage And Movers,,,,,,"Aja, Lagos 904101, Federal Capital Territory",0803 772 8240,,,,,,,,0,0.000000,9.082420,7.467012,ChIJqcw2fYcLThAR-NDko_ginb4,,,
google_maps,,,,First Continental Relocations Ltd,,,,,,"57 Lobito Cres, off Adetokunbo Ademola Crescent, Wuse 2, Abuja 900288, Federal Capital Territory",0818 179 0000,,,,,,,,1,5.000000,9.072587,7.490503,ChIJfe4RRFIKThARNrvbIe7fkug,,,
google_maps,,,,Prolific Group Ltd,,,,,,"Wuse Market Rd, Wuse, Abuja 904101, Federal Capital Territory",0814 152 9733,,,,,,,,3,5.000000,9.070426,7.464683,ChIJi3CD0pULThARHI5bB10Tq_E,,,
google_maps,,,,Gallas realtors and relocation service ltd,,,,,,"Area 3, Gallas realtors and relocation service ltd, 2B Abak Cl, Garki, Abuja 900103, Federal Capital Territory",0806 296 4335,,,,,,,,1,5.000000,9.029565,7.481767,ChIJ9Zit5oELThARbJ20woFKbhA,,,
google_maps,,,,MOVE TO CANADA,,,,,,"Standard Plaza, plot1248 zone, 2 Aminu Kano Cres, Wuse, Abuja, Federal Capital Territory",0807 773 1858,,,,,,,,0,0.000000,9.074014,7.470328,ChIJFVPqTeMKThARfbb2H6gyq5w,,,
google_maps,,,,Move-IT Dispatch Services,,,,,,"Jabi Central Bus Station, Utako, Abuja, Federal Capital Territory",0811 085 0074,,,,,,,,3,5.000000,9.064959,7.434014,ChIJc53NLX11ThARBMHvVeaDNDQ,,,
google_maps,,,,PICKUP & DELIVERY SERVICE ABUJA-MIH - LOGISTICS,,,,,,"4C47+PJ8 PICKUP & DELIVERY SERVICE ABUJA-MIH - LOGISTICS, 522 Rd, Gwarinpa Estate, Gwarinpa 900108, Federal Capital Territory",0803 866 2622,,,,,,,,3,3.300000,9.106778,7.414086,ChIJF7jXPOF1ThARRxeqomPfL2Q,,,
google_maps,,,,MONTAIGNE RIDERS,,,,,,"No 1 Kampala St, Wuse 1, Abuja 904101, Federal Capital Territory",,,,,,,,,0,0.000000,9.078622,7.480189,ChIJbSLDavgKThARZU2gqAzNSc0,,,
google_maps,,,,Kayceelawdeliveries,,,,,,"Suit A05 Gostu Plaza, 1st Avenue, Gwarinpa Estate, Federal Capital Territory",0901 020 7933,,,,,,,,1,5.000000,9.089935,7.408625,ChIJSeKmwix1ThARAgWiJNK8ink,,,
google_maps,,,,Disney logistics,,,,,,"252 Obafemi Awolowo Wy, Municipal, district 900108, Federal Capital Territory",0803 869 1711,,,,,,,,1,5.000000,9.061722,7.417865,ChIJ9dCPQXh1ThARsZDa5K7Acmo,,,
google_maps,,,,Oliveserah Logistics & Marketing,,,,,,,0813 400 8361,,,https://www.tiktok.com/@oliveserah_tv,,,,,8,5.000000,8.914010,7.252021,ChIJC_UQwhqsYCkRte-dTIv2R6c,,,
google_maps,,,,Dispatch Now,,,,,,,,,,https://dispatchnow.ng/,,,,,2,3.500000,9.033872,8.670771,ChIJKXiM1K3_gIERQuaH1kv8pMQ,,,
google_maps,,,,Abuja rider,,,,,,"3FJ2+XW9 Abuja rider, Gesse St, Kado, Abuja 900108, Federal Capital Territory",0706 599 3177,,,,,,,,0,0.000000,9.082401,7.452356,ChIJK7ryKyALThAR4e1iFKcx8Wo,,,
google_maps,,,,OLAY DISPATCH COMPANY LTD,,,,,,"Zone 6, OLAY DISPATCH COMPANY LTD, 33 Yaounde St, Wuse, Abuja 904101, Federal Capital Territory",0802 345 6510,,,http://okoliev.com/,,,,,0,0.000000,9.072219,7.453212,ChIJsepqghcLThARiUEuQmF2EUY,,,
google_maps,,,,ALS DISPATCH,,,,,,"shop 80, ALS DISPATCH, Befs Plaza, Ajose Adeogun St, district, AMAC 900001, Federal Capital Territory",0810 688 4062,,,http://wa.me/2348106884062,,,,,0,0.000000,9.068641,7.443037,ChIJGZ43w6QLThARczx5O0lep4E,,,
google_maps,,,,Wyred Logistics,,,,,,"Galadima Close Off Obasanjo Road Dutse Baupma, Abuja, Federal Capital Territory",0813 329 0363,,,,,,,,31,5.000000,9.016942,7.491656,ChIJF0NAFf0NThAReaSSrZZlkZ8,,,
google_maps,,,,"Nsik Express Delivery, NED",,,,,,"3C9J+HWW Nsik Express Delivery, NED, Jabi, Abuja 900108, Federal Capital Territory",0701 684 2162,,,,,,,,12,4.000000,9.068977,7.432339,ChIJMQETDNZ0ThARdFn_xrxmUDc,,,
google_maps,,,,Parcel2go Delivery and logistics,,,,,,"zone 4, Parcel2go Delivery and logistics, No 27 Addis - Ababa Cres, Wuse, Abuja 904101, Federal Capital Territory",0818 368 0417,,,,,,,,3,3.300000,9.066370,7.480840,ChIJb4Y0Jg4LThARZw0hMdylZps,,,
google_maps,,,,Beta Courier Services,,,,,,"Suite 205, Willands Plaza, Plot 511, Herbert Macaulay Way, Zone 4, Wuse, Abuja, FCT, Federal Capital Territory",0803 566 8550,,,,,,,,6,3.000000,9.063505,7.477746,ChIJCyMGTQELThARm9WmmZGnC2o,,,
google_maps,,,,Mendy Logistics,,,,,,"Iyemi Plaza, Gudu, AMAC, Abuja 900104, Federal Capital Territory",0806 786 6257,,,https://mendylogistics.com.ng/,,,,,0,0.000000,8.995050,7.469408,ChIJIU2Fw1ENThARVcgAGDGkFbE,,,
google_maps,,,,Sendvoy Limited,,,,,,"Zitel plaza, C102 P.O.W. Mafemi Cres, Utako, Abuja 900108, Federal Capital Territory",0707 331 1531,,,https://www.sendvoy.com/,,,,,0,0.000000,9.070513,7.434536,ChIJIf5ai4J1ThARt0gobwey27I,,,
google_maps,,,,"Regalflowers Abuja, Same Day Fresh Flowers Delivery in Abuja, Lagos & Port Harcourt",,,,,,"5 Nairobi St, off Aminu Kano Crescent, Area, Abuja 904101, Federal Capital Territory",0701 000 6664,,,https://regalflowers.com.ng/,,,,,481,4.900000,9.077778,7.464064,ChIJ9yBhZCULThARHV918oLGpVk,,,
google_maps,,,,Travel Easy Logistics,,,,,,"zone 4, Travel Easy Logistics, Sheraton Hotel and Tower, 1 ladi Kwali St, Wuse, Abuja 900281, Federal Capital Territory",0803 260 3784,,,https://traveleasylogistics.com/,,,,,28,4.500000,9.064219,7.481559,ChIJRfn67H8LThARzbuGrOsQNkA,,,
google_maps,,,,messenger deliveries,,,,,,"Gwaram Close Area 3, Garki, AMAC 900243, Federal Capital Territory",0807 494 9847,,,,,,,,1,5.000000,9.030416,7.481685,ChIJq3-2ytQLThARZxKuMwDeHCk,,,
google_maps,,,,Peace Mass Transport,,,,,,"Plot 480, Peace Mass Transport, 483 Ajose Adeogun St, Utako, Abuja 900001, Federal Capital Territory",0707 569 8889,,,,,,,,2150,3.600000,9.068595,7.440957,ChIJ5zepjSoLThARaTC4KIpZuSA,,,
google_maps,,,,Lea's Roadrunners Ltd,,,,,,"Zone 6, Lea's Roadrunners Ltd, 35 Kinshasha St, Wuse, Abuja 904101, Federal Capital Territory",0814 957 6700,,,,,,,,9,5.000000,9.072099,7.453682,ChIJfbsY0RcLThARqX6JBfVLzMU,,,
google_maps,,,,Express Courier delivery,,,,,,"28 Ubiaja Cres, Garki, Abuja 900110, Federal Capital Territory",0812 245 6664,,,,,,,,8,3.300000,9.015686,7.489361,ChIJMdsGDjANThAR_vD_anHZ6iQ,,,
google_maps,,,,Electronics Warehouse,,,,,,"zone 4, Electronics Warehouse, 16 Cape Town, Wuse, Abuja 904101, Federal Capital Territory",0818 683 8757,,,,,,,,264,4.200000,9.064508,7.472026,ChIJv22LAsgLThARkpQ4_lrae-4,,,
google_maps,,,,IT WAREHOUSE LTD ABUJA,,,,,,"SUITE GC 39 & 40, IT WAREHOUSE LTD ABUJA, OLD BANEX PLAZA, Aminu Kano Cres, Wuse 2, AMAC 904101, Federal Capital Territory",0911 132 8093,,,https://itwarehouse.ng/,,,,,2,5.000000,9.084812,7.469288,ChIJUeibYSULThARcYYX5Pnd24A,,,
google_maps,,,,Abujawarehouse,,,,,,"R.S Tahir St, off J.T Useni way Life camp, Abuja 900108, Federal Capital Territory",0802 590 3802,,,http://www.instagram.com/abujawarehouse,,,,,74,4.300000,9.083658,7.382342,ChIJUyLWUsl1ThAR_j3C5bZ_VnI,,,
google_maps,,,,Abuja,,,,,,"3F8M+M72 Abuja, Sani Abacha Wy, Wuse, Abuja 904101, Federal Capital Territory",0802 910 7602,,,,,,,,3,4.300000,9.066627,7.483149,ChIJ86FS8aoLThARhtTA48JKPnI,,,
google_maps,,,,Vista International Warehouse,,,,,,"29QM+6JM Vista International Warehouse, Idu Industrial District, Abuja 900106, Federal Capital Territory",,,,,,,,,43,4.000000,9.038097,7.384052,ChIJJarIAHB0ThARB0EjyANWeQs,,,
google_maps,,,,Cloak Warehouse.,,,,,,"Ultra Modern Market, H2G 075 Turui Yar'adua Block Wuye, Wuye, Abuja 900101, Federal Capital Territory",0705 329 0577,,,,,,,,6,5.000000,9.051107,7.441581,ChIJZTOauxELThARado62E2gcRA,,,
google_maps,,,,Electronics Mega Showroom Store & Furniture Warehouse Plaza (Desired Olive Electronics),,,,,,"zone 5, Electronics Mega Showroom Store & Furniture Warehouse Plaza (Desired Olive Electronics), Joshua Plaza, Plot 2424, 7 Damba Cl, Sultan Abubakar Wy, Wuse, Abuja 900285, Federal Capital Territory",0818 396 4535,,,https://www.desiredolive.com/,,,,,630,4.900000,9.062452,7.467372,ChIJ-8OBFO4LThARKhwTGeagYXk,,,
google_maps,,,,Abuja Premier Medical Warehouse (MDS Logistics),,,,,,"97 Cadastral Zone, opposite EFCC HQ, Jabi, Karonmajigi, Federal Capital Territory",0803 086 7607,,,,,,,,22,4.500000,9.018752,7.410668,ChIJWSClHBRzThAR4-BeLOraWTk,,,
google_maps,,,,96 Warehouse,,,,,,"Utako Ultra Modern Market, Utako, Abuja 900211, Federal Capital Territory",,,,,,,,,0,0.000000,9.065000,7.445932,ChIJVVUBJikLThAR3Im6mODW318,,,
google_maps,,,,Finishing Warehouse Abuja,,,,,,"3F46+4RX Finishing Warehouse Abuja, Mambolo St, Wuse, Abuja 904101, Federal Capital Territory",0810 782 5959,,,http://www.finishingwarehouse.com/,,,,,0,0.000000,9.055375,7.462103,ChIJEanLEgALThAR7wa9OHmIrNU,,,
google_maps,,,,Block 5 Warehouse,,,,,,"30 Wuse Market Rd, Wuse, Abuja 904101, Federal Capital Territory",,,,,,,,,0,0.000000,9.068412,7.466191,ChIJneug7h0LThARDBBKsRDNXE0,,,
google_maps,,,,Warehouse 99,,,,,,"Upstairs), Lagos Line, Utako Ultra Modern Market, Utako, Abuja 900108, Federal Capital Territory",,,,,,,,,0,0.000000,9.065000,7.445932,ChIJVVUBJikLThARRSJek1tlhk4,,,
google_maps,,,,Whimpy Warehouse,,,,,,"The Capital Hub, 209, Ahmadu Bello Wy, Kado, 900108, Federal Capital Territory",0708 132 6002,,,,,,,,10,4.700000,9.089690,7.450052,ChIJmbfnwMcKThARKO_7VS-j9BA,,,
google_maps,,,,Warehouse 77,,,,,,"Utako Ultra Modern Market, Utako, Abuja 900108, Federal Capital Territory",,,,,,,,,0,0.000000,9.065000,7.445932,ChIJVVUBJikLThARLRmfNy1GOBs,,,
