title,category,address,phone,website,emails,review_count,review_rating,latitude,longitude,place_id,plus_code,price_range,open_hours,link,status,timezone,cid,data_id,complete_address,owner,about
GIG Logistics Utako 1,Logistics service,"Police Station, Plot 113 I.V.W. Osisiogu Street, beside Utako, Utako, Abuja 900001, Federal Capital Territory",0813 985 1120,https://giglogistics.com/,,595,3.800000,9.065441,7.438597,ChIJf32iL4MLThARtNi00CfJ4XM,3C8Q+5C Abuja,,"{""Friday"":[""7:30 am–8 pm""],""Monday"":[""7:30 am–8 pm""],""Saturday"":[""7:30 am–8 pm""],""Sunday"":[""7 am–3 pm""],""Thursday"":[""7:30 am–8 pm""],""Tuesday"":[""7:30 am–8 pm""],""Wednesday"":[""7:30 am–8 pm""]}",https://www.google.com/maps/place/GIG+Logistics+Utako+1/data=!4m7!3m6!1s0x104e0b832fa27d7f:0x73e1c927d0b4d8b4!8m2!3d9.0654406!4d7.4385968!16s%2Fg%2F11fcmppk14!19sChIJf32iL4MLThARtNi00CfJ4XM?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,,Africa/Lagos,8350176356964030644,0x104e0b832fa27d7f:0x73e1c927d0b4d8b4,"{""borough"":""Utako"",""street"":""Police Station, Plot 113 I.V.W. Osisiogu Street, beside Utako"",""city"":""Abuja"",""postal_code"":""900001"",""state"":""Federal Capital Territory"",""country"":""NG""}","{""id"":""102919668749041083495"",""name"":""GIG Logistics Utako 1 (Owner)"",""link"":""https://www.google.com/maps/contrib/102919668749041083495""}","[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""On-site services"",""enabled"":true}]},{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible car park"",""enabled"":true},{""name"":""Wheelchair-accessible entrance"",""enabled"":true}]}]"
Jaysil Logistics and Services Ltd.,Shipping service,"25B IBM Haruna St, Utako, Abuja 900108, Federal Capital Territory",0803 547 5834,https://jaysillogistics.com/,,9,5.000000,9.063072,7.439300,ChIJ9TeMhAYLThARvkzoQobQlHs,3C7Q+6P Abuja,,"{""Friday"":[""9 am–5 pm""],""Monday"":[""9 am–5 pm""],""Saturday"":[""10 am–3:30 pm""],""Sunday"":[""Closed""],""Thursday"":[""9 am–5 pm""],""Tuesday"":[""9 am–5 pm""],""Wednesday"":[""9 am–5 pm""]}",https://www.google.com/maps/place/Jaysil+Logistics+and+Services+Ltd./data=!4m7!3m6!1s0x104e0b06848c37f5:0x7b94d08642e84cbe!8m2!3d9.0630723!4d7.4393003!16s%2Fg%2F11msrgb31m!19sChIJ9TeMhAYLThARvkzoQobQlHs?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,,Africa/Lagos,8904971638285028542,0x104e0b06848c37f5:0x7b94d08642e84cbe,"{""borough"":""Utako"",""street"":""25B IBM Haruna St"",""city"":""Abuja"",""postal_code"":""900108"",""state"":""Federal Capital Territory"",""country"":""NG""}","{""id"":""100953249180907530370"",""name"":""Jaysil Logistics and Services Ltd. (Owner)"",""link"":""https://www.google.com/maps/contrib/100953249180907530370""}",null
God Is Good Logistics Utako 2 office Abuja,Logistics service,"Suit 3 & 4, God Is Good Logistics Utako 2 office Abuja, Atlantic Mall, Ajose Adeogun St, off Obafemi Awolowo Way, Utako, Abuja 900108, Federal Capital Territory",,https://giglogistics.com/our-offices,,832,3.900000,9.068790,7.440687,ChIJs99IzdR0ThAREk_VP6eCs6M,3C9R+G7 Abuja,,"{""Friday"":[""9 am–5:30 pm""],""Monday"":[""9 am–5:30 pm""],""Saturday"":[""9 am–5:30 pm""],""Sunday"":[""12–4 pm""],""Thursday"":[""9 am–5:30 pm""],""Tuesday"":[""9 am–5:30 pm""],""Wednesday"":[""9 am–5:30 pm""]}",https://www.google.com/maps/place/God+Is+Good+Logistics+Utako+2+office+Abuja/data=!4m7!3m6!1s0x104e74d4cd48dfb3:0xa3b382a73fd54f12!8m2!3d9.06879!4d7.440687!16s%2Fg%2F11f1rzc0xc!19sChIJs99IzdR0ThAREk_VP6eCs6M?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,,Africa/Lagos,11795915503855554322,0x104e74d4cd48dfb3:0xa3b382a73fd54f12,"{""borough"":""Utako"",""street"":""Suit 3 \u0026 4, Atlantic Mall, Ajose Adeogun St, off Obafemi Awolowo Way"",""city"":""Abuja"",""postal_code"":""900108"",""state"":""Federal Capital Territory"",""country"":""NG""}","{""id"":""109861825923660956360"",""name"":""God Is Good Logistics Utako 2 office Abuja (Owner)"",""link"":""https://www.google.com/maps/contrib/109861825923660956360""}","[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""On-site services"",""enabled"":true}]},{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible car park"",""enabled"":true}]}]"
YAKOYO ABULA JOINT ABUJA,Restaurant,"263 Tafawa Balewa Rd, Central Business District, Abuja 900103, Federal Capital Territory",,,,1105,4.300000,9.055953,7.489892,ChIJdSM9QMwLThARTMZLEfAxH2c,3F4Q+9X Abuja,"₦1–10,000","{""Friday"":[""9 am–11 pm""],""Monday"":[""9 am–11 pm""],""Saturday"":[""9 am–11 pm""],""Sunday"":[""9 am–11 pm""],""Thursday"":[""9 am–11 pm""],""Tuesday"":[""9 am–11 pm""],""Wednesday"":[""9 am–11 pm""]}",https://www.google.com/maps/place/YAKOYO+ABULA+JOINT+ABUJA/data=!4m7!3m6!1s0x104e0bcc403d2375:0x671f31f0114bc64c!8m2!3d9.0559532!4d7.4898925!16s%2Fg%2F11l5npzry8!19sChIJdSM9QMwLThARTMZLEfAxH2c?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,Brunch,Africa/Lagos,7430712817336698444,0x104e0bcc403d2375:0x671f31f0114bc64c,"{""borough"":""Central Business District"",""street"":""263 Tafawa Balewa Rd"",""city"":""Abuja"",""postal_code"":""900103"",""state"":""Federal Capital Territory"",""country"":""NG""}","{""id"":""101900521031275860061"",""name"":""YAKOYO ABULA JOINT ABUJA (Owner)"",""link"":""https://www.google.com/maps/contrib/101900521031275860061""}","[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Outdoor seating"",""enabled"":true},{""name"":""No-contact delivery"",""enabled"":true},{""name"":""Delivery"",""enabled"":true},{""name"":""On-site services"",""enabled"":true},{""name"":""Takeaway"",""enabled"":true},{""name"":""Dine-in"",""enabled"":true}]},{""id"":""highlights"",""name"":""Highlights"",""options"":[{""name"":""Great dessert"",""enabled"":true},{""name"":""Sport"",""enabled"":true}]},{""id"":""popular_for"",""name"":""Popular for"",""options"":[{""name"":""Breakfast"",""enabled"":true},{""name"":""Lunch"",""enabled"":true},{""name"":""Dinner"",""enabled"":true},{""name"":""Solo dining"",""enabled"":true}]},{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible car park"",""enabled"":true},{""name"":""Wheelchair-accessible entrance"",""enabled"":true},{""name"":""Wheelchair-accessible seating"",""enabled"":true},{""name"":""Wheelchair-accessible toilet"",""enabled"":true}]},{""id"":""offerings"",""name"":""Offerings"",""options"":[{""name"":""Alcohol"",""enabled"":true},{""name"":""All you can eat"",""enabled"":true},{""name"":""Halal food"",""enabled"":true},{""name"":""Late-night food"",""enabled"":true},{""name"":""Private dining room"",""enabled"":true},{""name"":""Quick bite"",""enabled"":true},{""name"":""Small plates"",""enabled"":true}]},{""id"":""dining_options"",""name"":""Dining options"",""options"":[{""name"":""Breakfast"",""enabled"":true},{""name"":""Brunch"",""enabled"":true},{""name"":""Lunch"",""enabled"":true},{""name"":""Dinner"",""enabled"":true},{""name"":""Catering"",""enabled"":true},{""name"":""Counter service"",""enabled"":true},{""name"":""Dessert"",""enabled"":true},{""name"":""Seating"",""enabled"":true},{""name"":""Table service"",""enabled"":true}]},{""id"":""amenities"",""name"":""Amenities"",""options"":[{""name"":""Bar on site"",""enabled"":true},{""name"":""Toilet"",""enabled"":true}]},{""id"":""atmosphere"",""name"":""Atmosphere"",""options"":[{""name"":""Casual"",""enabled"":true},{""name"":""Cosy"",""enabled"":true},{""name"":""Trendy"",""enabled"":true},{""name"":""Upmarket"",""enabled"":true}]},{""id"":""crowd"",""name"":""Crowd"",""options"":[{""name"":""Groups"",""enabled"":true},{""name"":""Tourists"",""enabled"":true},{""name"":""University students"",""enabled"":true}]},{""id"":""planning"",""name"":""Planning"",""options"":[{""name"":""Brunch reservations recommended"",""enabled"":true},{""name"":""Lunch reservations recommended"",""enabled"":true},{""name"":""Accepts reservations"",""enabled"":true},{""name"":""Usually a wait"",""enabled"":true}]},{""id"":""payments"",""name"":""Payments"",""options"":[{""name"":""Credit cards"",""enabled"":true},{""name"":""Debit cards"",""enabled"":true},{""name"":""NFC mobile payments"",""enabled"":true}]},{""id"":""children"",""name"":""Children"",""options"":[{""name"":""Good for kids"",""enabled"":true},{""name"":""High chairs"",""enabled"":true},{""name"":""Kids' menu"",""enabled"":true}]},{""id"":""parking"",""name"":""Parking"",""options"":[{""name"":""Free of charge street parking"",""enabled"":true},{""name"":""Free parking lot"",""enabled"":true},{""name"":""Paid parking lot"",""enabled"":true},{""name"":""Parking"",""enabled"":false}]}]"
Fenway Express Services Nig. Ltd,Courier service,"Suite 230, 2nd Floor, Ambeez Plaza, Zone 5, Wuse, Abuja, FCT, Federal Capital Territory",0803 713 5968,,,2,4.000000,9.059366,7.454410,ChIJE7a8WSMLThARYYx0RQ0KFSY,3F53+PQ Abuja,,"{""Friday"":[""9 am–5 pm""],""Monday"":[""9 am–5 pm""],""Saturday"":[""10 am–4 pm""],""Sunday"":[""Closed""],""Thursday"":[""9 am–5 pm""],""Tuesday"":[""9 am–5 pm""],""Wednesday"":[""9 am–5 pm""]}",https://www.google.com/maps/place/Fenway+Express+Services+Nig.+Ltd/data=!4m7!3m6!1s0x104e0b2359bcb613:0x26150a0d45748c61!8m2!3d9.0593656!4d7.4544103!16s%2Fg%2F1tcy1fws!19sChIJE7a8WSMLThARYYx0RQ0KFSY?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,,Africa/Lagos,2744110600068303969,0x104e0b2359bcb613:0x26150a0d45748c61,"{""borough"":""Wuse"",""street"":""Suite 230, 2nd Floor, Ambeez Plaza, Zone 5, Wuse, Abuja, FCT"",""city"":""Abuja"",""postal_code"":"""",""state"":""Federal Capital Territory"",""country"":""NG""}","{""id"":""117795578904143254318"",""name"":""Fenway Express Services Nig. Ltd (Owner)"",""link"":""https://www.google.com/maps/contrib/117795578904143254318""}",null
"Flying Eagle Shipping, Sea Freight Services Limited",Shipping service,"Zone 6, Flying Eagle Shipping, Sea Freight Services Limited, Plot 791, Rabat Street, Off Herbert Macaulay Wy, Federal Capital Territory",,,,3,3.300000,9.068818,7.457614,ChIJP-t1g-MLThAR6iD0N2larBo,3F95+G2 Abuja,,"{""Friday"":[""9 am–6 pm""],""Monday"":[""9 am–6 pm""],""Saturday"":[""9 am–6 pm""],""Sunday"":[""Closed""],""Thursday"":[""9 am–6 pm""],""Tuesday"":[""9 am–6 pm""],""Wednesday"":[""9 am–6 pm""]}","https://www.google.com/maps/place/Flying+Eagle+Shipping,+Sea+Freight+Services+Limited/data=!4m7!3m6!1s0x104e0be38375eb3f:0x1aac5a6937f420ea!8m2!3d9.0688176!4d7.457614!16s%2Fg%2F11s94mwtm_!19sChIJP-t1g-MLThAR6iD0N2larBo?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1",,Africa/Lagos,1922010548937171178,0x104e0be38375eb3f:0x1aac5a6937f420ea,"{""borough"":""Wuse"",""street"":""Zone 6, Plot 791, Rabat Street, Off Herbert Macaulay Wy"",""city"":""Abuja"",""postal_code"":"""",""state"":""Federal Capital Territory"",""country"":""NG""}","{""id"":""116184740924985765930"",""name"":""Flying Eagle Shipping, Sea Freight Services Limited (Owner)"",""link"":""https://www.google.com/maps/contrib/116184740924985765930""}",null
Global Parcel Services,Shipping service,"Block A, Flat, Global Parcel Services, Michael Okpara, Sky Memorial Complex, 2 Herbert Macaulay Wy, Federal Capital Territory",,,,0,0.000000,9.069391,7.454658,ChIJCWP9KbULThARx6RcYZhvJsU,3F93+QV Abuja,,"{""Friday"":[""9 am–6 pm""],""Monday"":[""9 am–6 pm""],""Saturday"":[""9 am–6 pm""],""Sunday"":[""Closed""],""Thursday"":[""9 am–6 pm""],""Tuesday"":[""9 am–6 pm""],""Wednesday"":[""9 am–6 pm""]}",https://www.google.com/maps/place/Global+Parcel+Services/data=!4m7!3m6!1s0x104e0bb529fd6309:0xc5266f98615ca4c7!8m2!3d9.0693908!4d7.4546584!16s%2Fg%2F11s94nb0vk!19sChIJCWP9KbULThARx6RcYZhvJsU?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,,Africa/Lagos,14206164774845981895,0x104e0bb529fd6309:0xc5266f98615ca4c7,"{""borough"":""Wuse"",""street"":""Block A, Flat, Michael Okpara, Sky Memorial Complex, 2 Herbert Macaulay Wy"",""city"":""Abuja"",""postal_code"":"""",""state"":""Federal Capital Territory"",""country"":""NG""}","{""id"":""102013130007700886823"",""name"":""Global Parcel Services (Owner)"",""link"":""https://www.google.com/maps/contrib/102013130007700886823""}",null
Chase Express Services Ltd,Courier service,"Suite 04,Yasuha Plaza, Behind Ap Plaza, Adetokunbo Ademola Cres, Wuse 2, Federal Capital Territory",98746483,,,0,0.000000,9.064050,7.476808,ChIJ_VwEov4KThAR90w-Jz8lZd8,3F7G+JP Abuja,,"{""Friday"":[""9 am–6 pm""],""Monday"":[""9 am–6 pm""],""Saturday"":[""9 am–6 pm""],""Sunday"":[""Closed""],""Thursday"":[""9 am–6 pm""],""Tuesday"":[""9 am–6 pm""],""Wednesday"":[""9 am–6 pm""]}",https://www.google.com/maps/place/Chase+Express+Services+Ltd/data=!4m7!3m6!1s0x104e0afea2045cfd:0xdf65253f273e4cf7!8m2!3d9.06405!4d7.476808!16s%2Fg%2F1txv7kks!19sChIJ_VwEov4KThAR90w-Jz8lZd8?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,,Africa/Lagos,16097313396277267703,0x104e0afea2045cfd:0xdf65253f273e4cf7,"{""borough"":""Wuse 2"",""street"":""Suite 04,Yasuha Plaza, Behind Ap Plaza, Adetokunbo Ademola Cres"",""city"":""Abuja"",""postal_code"":"""",""state"":""Federal Capital Territory"",""country"":""NG""}","{""id"":""111534430138198026867"",""name"":""Chase Express Services Ltd (Owner)"",""link"":""https://www.google.com/maps/contrib/111534430138198026867""}",null
Abia Line Courier Services,Parking garage,"behind Arab Contractors, Utako, Abuja 900108, Federal Capital Territory",0806 126 4044,,,2,3.000000,9.060740,7.451608,ChIJa5UXD7ILThARUSG8xaI-i_M,3F62+7J Abuja,,"{""Friday"":[""9 am–4 pm""],""Monday"":[""9 am–4 pm""],""Saturday"":[""9 am–4 pm""],""Sunday"":[""Closed""],""Thursday"":[""9 am–4 pm""],""Tuesday"":[""9 am–4 pm""],""Wednesday"":[""9 am–4 pm""]}",https://www.google.com/maps/place/Abia+Line+Courier+Services/data=!4m7!3m6!1s0x104e0bb20f17956b:0xf38b3ea2c5bc2151!8m2!3d9.0607395!4d7.4516084!16s%2Fg%2F11jkpm5gz6!19sChIJa5UXD7ILThARUSG8xaI-i_M?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,,Africa/Lagos,17549189241802334545,0x104e0bb20f17956b:0xf38b3ea2c5bc2151,"{""borough"":""Utako"",""street"":""behind Arab Contractors"",""city"":""Abuja"",""postal_code"":"""",""state"":""Federal Capital Territory"",""country"":""NG""}","{""id"":""102774594104029283902"",""name"":""Abia Line Courier Services (Owner)"",""link"":""https://www.google.com/maps/contrib/102774594104029283902""}","[{""id"":""amenities"",""name"":""Amenities"",""options"":[{""name"":""Toilet"",""enabled"":true}]},{""id"":""payments"",""name"":""Payments"",""options"":[{""name"":""Debit cards"",""enabled"":true}]}]"
Ifex Express Limited,Business management consultant,"22 A E Ekukinam Street Abuja Dape, Federal Capital Territory",0805 056 2624,http://www.ifexexpressnig.com/,,33,3.600000,9.067073,7.441255,ChIJhzj3qysLThARWF8Pw2wfXKA,3C8R+RG Abuja,,"{""Friday"":[""9 am–4 pm""],""Monday"":[""9 am–4 pm""],""Saturday"":[""9 am–4 pm""],""Sunday"":[""Closed""],""Thursday"":[""9 am–4 pm""],""Tuesday"":[""9 am–4 pm""],""Wednesday"":[""9 am–4 pm""]}",https://www.google.com/maps/place/Ifex+Express+Limited/data=!4m7!3m6!1s0x104e0b2babf73887:0xa05c1f6cc30f5f58!8m2!3d9.0670728!4d7.4412546!16s%2Fg%2F1tg2ygm0!19sChIJhzj3qysLThARWF8Pw2wfXKA?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,,Africa/Lagos,11555145295915343704,0x104e0b2babf73887:0xa05c1f6cc30f5f58,"{""borough"":""Utako"",""street"":""22 A E Ekukinam Street Abuja Dape"",""city"":""Abuja"",""postal_code"":"""",""state"":""Federal Capital Territory"",""country"":""NG""}","{""id"":""116386247912912579082"",""name"":""Ifex Express Limited (Owner)"",""link"":""https://www.google.com/maps/contrib/116386247912912579082""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible car park"",""enabled"":true},{""name"":""Wheelchair-accessible entrance"",""enabled"":true}]}]"
"CHIMKASINMA TRANSPORT SERVICES, TRANSPORTATION & LOGISTICS",Transportation service,"plot 1127 A.E. Ekukinam St, Utako, Abuja 900108, Federal Capital Territory",0806 617 7724,,,28,3.700000,9.065781,7.440643,ChIJIYab9RMLThARdxnAaVPfM_g,3C8R+87 Abuja,,"{""Friday"":[""Open 24 hours""],""Monday"":[""Open 24 hours""],""Saturday"":[""Open 24 hours""],""Sunday"":[""Open 24 hours""],""Thursday"":[""Open 24 hours""],""Tuesday"":[""Open 24 hours""],""Wednesday"":[""Open 24 hours""]}","https://www.google.com/maps/place/CHIMKASINMA+TRANSPORT+SERVICES,+TRANSPORTATION+%26+LOGISTICS/data=!4m7!3m6!1s0x104e0b13f59b8621:0xf833df5369c01977!8m2!3d9.0657809!4d7.4406426!16s%2Fg%2F11swmwm1gp!19sChIJIYab9RMLThARdxnAaVPfM_g?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1",,Africa/Lagos,17884884094567848311,0x104e0b13f59b8621:0xf833df5369c01977,"{""borough"":""Utako"",""street"":""plot 1127 A.E. Ekukinam St"",""city"":""Abuja"",""postal_code"":"""",""state"":""Federal Capital Territory"",""country"":""NG""}","{""id"":"""",""name"":""CHIMKASINMA TRANSPORT SERVICES, TRANSPORTATION \u0026 LOGISTICS (Owner)"",""link"":""""}","[{""id"":""amenities"",""name"":""Amenities"",""options"":[{""name"":""Toilet"",""enabled"":true}]}]"
Amgray Logistics,Shipping service,"3C7M+342 Amgray Logistics, PEREZ PLAZA, Vicbalkon St, Utako, Abuja 900108, Federal Capital Territory",0905 771 8505,https://amgraylogistics.com/,,10,4.600000,9.062689,7.432800,ChIJJT295ad1ThARR3MPVMorFXQ,,,"{""Friday"":[""9 am–5 pm""],""Monday"":[""8 am–5 pm""],""Saturday"":[""9 am–5 pm""],""Sunday"":[""Closed""],""Thursday"":[""9 am–5 pm""],""Tuesday"":[""9 am–5 pm""],""Wednesday"":[""9 am–5 pm""]}",https://www.google.com/maps/place/Amgray+Logistics/data=!4m7!3m6!1s0x104e75a7e5bd3d25:0x74152bca540f7347!8m2!3d9.0626886!4d7.4328004!16s%2Fg%2F11r3sdyh03!19sChIJJT295ad1ThARR3MPVMorFXQ?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,,Africa/Lagos,8364640030904251207,0x104e75a7e5bd3d25:0x74152bca540f7347,"{""borough"":""Utako"",""street"":""3C7M+342 PEREZ PLAZA, Vicbalkon St"",""city"":""Abuja"",""postal_code"":""900108"",""state"":""Federal Capital Territory"",""country"":""NG""}","{""id"":""107493066616659204340"",""name"":""Amgray Logistics (Owner)"",""link"":""https://www.google.com/maps/contrib/107493066616659204340""}","[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""On-site services"",""enabled"":true}]},{""id"":""parking"",""name"":""Parking"",""options"":[{""name"":""Free multi-storey car park"",""enabled"":true},{""name"":""Free of charge street parking"",""enabled"":true},{""name"":""Free parking lot"",""enabled"":true}]}]"
Abia Line Transport Company,Transportation service,"3C6J+J4X Abia Line Transport Company, Bimbo Akintola, Jabi, Abuja 900108, Federal Capital Territory",0806 126 4044,,,229,3.700000,9.061620,7.430348,ChIJq5ZxCEJ1ThARd6XxXo18ghI,,,"{""Friday"":[""5:30 am–6 pm""],""Monday"":[""5:30 am–6 pm""],""Saturday"":[""5:30 am–6 pm""],""Sunday"":[""5:30 am–6 pm""],""Thursday"":[""5:30 am–6 pm""],""Tuesday"":[""5:30 am–6 pm""],""Wednesday"":[""5:30 am–6 pm""]}",https://www.google.com/maps/place/Abia+Line+Transport+Company/data=!4m7!3m6!1s0x104e7542087196ab:0x12827c8d5ef1a577!8m2!3d9.0616202!4d7.4303484!16s%2Fg%2F11lr6qbsfh!19sChIJq5ZxCEJ1ThARd6XxXo18ghI?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,,Africa/Lagos,1333765386280215927,0x104e7542087196ab:0x12827c8d5ef1a577,"{""borough"":""Jabi"",""street"":""3C6J+J4X, Bimbo Akintola"",""city"":""Abuja"",""postal_code"":""900108"",""state"":""Federal Capital Territory"",""country"":""NG""}","{""id"":"""",""name"":""Abia Line Transport Company (Owner)"",""link"":""""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible toilet"",""enabled"":true}]},{""id"":""amenities"",""name"":""Amenities"",""options"":[{""name"":""Toilet"",""enabled"":true}]},{""id"":""parking"",""name"":""Parking"",""options"":[{""name"":""Free parking lot"",""enabled"":true}]}]"
General and Health Logistics International Ltd,Logistics service,"622 Atiku Abubakar Wy, Idu Industrial District, Abuja 900108, Federal Capital Territory",0803 303 9280,http://www.ghli-l.com/,,49,4.500000,9.038197,7.395487,ChIJNygAqhYLThAR-32kj4dhI_Y,29QW+75 Abuja,,"{""Friday"":[""8 am–5 pm""],""Monday"":[""8 am–5 pm""],""Saturday"":[""Closed""],""Sunday"":[""Closed""],""Thursday"":[""8 am–5 pm""],""Tuesday"":[""8 am–5 pm""],""Wednesday"":[""8 am–5 pm""]}",https://www.google.com/maps/place/General+and+Health+Logistics+International+Ltd/data=!4m7!3m6!1s0x104e0b16aa002837:0xf62361878fa47dfb!8m2!3d9.0381975!4d7.3954869!16s%2Fg%2F11c20906jz!19sChIJNygAqhYLThAR-32kj4dhI_Y?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,,Africa/Lagos,17736126992373546491,0x104e0b16aa002837:0xf62361878fa47dfb,"{""borough"":""Idu Industrial District"",""street"":""622 Atiku Abubakar Wy"",""city"":""Abuja"",""postal_code"":"""",""state"":""Federal Capital Territory"",""country"":""NG""}","{""id"":""110230876411647981155"",""name"":""General and Health Logistics International Ltd (Owner)"",""link"":""https://www.google.com/maps/contrib/110230876411647981155""}",null
Big Joe Ventures Ltd,Transportation service,"62 Moses Majekodunmi Cres, Utako, Abuja 900108, Federal Capital Territory",0703 292 6060,,,1145,3.700000,9.070503,7.449279,ChIJ7cDIHNgKThARMSIWBGkX5tI,3CCX+6P Abuja,,"{""Friday"":[""7:30 am–10:50 pm""],""Monday"":[""5:30 am–4 pm""],""Saturday"":[""Open 24 hours""],""Sunday"":[""Open 24 hours""],""Thursday"":[""10:30 am–11:55 pm""],""Tuesday"":[""5:30 am–4 pm""],""Wednesday"":[""Open 24 hours""]}",https://www.google.com/maps/place/Big+Joe+Ventures+Ltd/data=!4m7!3m6!1s0x104e0ad81cc8c0ed:0xd2e6176904162231!8m2!3d9.0705028!4d7.4492793!16s%2Fg%2F1q5bm1q0n!19sChIJ7cDIHNgKThARMSIWBGkX5tI?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,,Africa/Lagos,15196859732415881777,0x104e0ad81cc8c0ed:0xd2e6176904162231,"{""borough"":""Utako"",""street"":""62 Moses Majekodunmi Cres"",""city"":""Abuja"",""postal_code"":"""",""state"":""Federal Capital Territory"",""country"":""NG""}","{""id"":"""",""name"":""Big Joe Ventures Ltd (Owner)"",""link"":""""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible entrance"",""enabled"":true},{""name"":""Wheelchair-accessible toilet"",""enabled"":true}]},{""id"":""amenities"",""name"":""Amenities"",""options"":[{""name"":""Toilet"",""enabled"":true}]},{""id"":""parking"",""name"":""Parking"",""options"":[{""name"":""Free parking lot"",""enabled"":true}]}]"
